item_id,dept_id,cat_id,store_id,state_id,sales_units,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,revenue
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,4,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.6,6.4
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.43,18.86
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,10.75,64.5
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,3,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.16,15.48
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,5,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.75,23.75
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.17,67.020004
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,16,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.09,65.44
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,19,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.02,323.38
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,9,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.41,138.69
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,10,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.19,81.899994
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,12,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.45,209.40001
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,11,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.15,56.65
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,5,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.11,60.55
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,3,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,18.16,54.48
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.69,106.14
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,3,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.74,53.22
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,7,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.5,10.5
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,3,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.17,36.510002
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,13,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.64,86.32
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,8,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.95,39.6
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,9,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.96,80.64
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,12,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.3,99.600006
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,19,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.86,225.34
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,17,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.91,270.47
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,8,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.01,40.08
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.91,89.46
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,4,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.71,46.84
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,1,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.4,11.4
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.7,82.2
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,6,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.05,36.300003
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,15,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.6,189.0
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,16,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.87,189.92
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,15,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.72,145.8
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,21,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.71,182.91
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,18,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.37,258.66
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,11,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.19,123.09
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,5,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.29,31.45
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,11,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.77,129.47
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,4,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.79,27.16
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,1,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.25,15.25
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,2,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.21,24.42
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,3,2016-04-02,Saturday,6,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,3.03,9.09
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,21,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.82,332.22
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,5,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,16.04,80.200005
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,14,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.06,196.84001
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,10,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.67,136.7
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,10,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.46,174.59999
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,13,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.49,227.37
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.6,6.4
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.43,28.29
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,6,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,10.75,64.5
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,2,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.16,10.32
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,5,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.75,23.75
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,6,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.17,67.020004
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,16,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.09,65.44
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,14,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.02,238.28
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,10,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.41,154.1
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,10,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.19,81.899994
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,11,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.45,191.95001
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,14,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.15,72.1
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,5,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.11,60.55
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,18.16,36.32
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,5,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.69,88.450005
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,2,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.74,35.48
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,7,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.5,10.5
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,3,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.17,36.510002
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,9,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.64,59.76
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,6,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.95,29.699999
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,8,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.96,71.68
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,6,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.3,49.800003
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,15,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.86,177.9
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,16,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.91,254.56
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,9,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.01,45.090004
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.91,59.64
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.71,46.84
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,1,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.4,11.4
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.7,54.8
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.05,24.2
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,14,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.6,176.40001
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,11,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.87,130.56999
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,17,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.72,165.24
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,18,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.71,156.78
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,14,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.37,201.18
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,10,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.19,111.899994
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,6,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.29,37.739998
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,8,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.77,94.16
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,4,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.79,27.16
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,1,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.25,15.25
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,2,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.21,24.42
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,3,2016-04-03,Sunday,7,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,3.03,9.09
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,9,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.6,140.40001
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.86,63.44
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,12,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.86,166.31999
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,5,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.56,67.8
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,7,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.11,119.770004
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,8,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.8,142.4
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.57,6.28
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.48,28.439999
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,10.22,40.88
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.31,15.93
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.77,14.309999
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,5,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.18,55.9
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,13,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.14,53.82
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,11,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.35,190.85
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,13,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.35,199.55
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,6,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.0,48.0
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,9,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.75,159.75
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,13,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.28,68.64
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.49,37.47
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.32,34.64
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.78,71.12
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,2,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.89,35.78
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.47,5.88
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,2,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.27,24.54
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,10,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.66,66.6
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,7,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.83,33.809998
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.64,34.56
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,7,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,7.97,55.789997
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,12,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.14,145.68001
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,14,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,16.16,226.23999
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.18,20.72
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.14,45.420002
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.59,34.77
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,1,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.18,11.18
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,5,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.55,67.75
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,5,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.08,30.4
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,15,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.35,185.25
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,11,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.21,134.31
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,8,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,10.01,80.08
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,13,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.15,118.95
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,10,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,14.21,142.1
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,8,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.18,89.44
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,4,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.05,24.2
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,7,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.72,82.04
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,6,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,6.66,39.96
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,1,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.26,15.26
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,1,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,12.55,12.55
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,3,2016-04-04,Monday,1,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,2.96,8.88
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,11,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.6,171.6
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,4,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.86,63.44
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,7,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.86,97.02
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,7,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,13.56,94.920006
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,6,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.11,102.66
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,5,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.8,89.0
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,1.57,4.71
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,9.48,28.439999
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,5,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,10.22,51.100002
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,2,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,5.31,10.62
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,4,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.77,19.08
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,3,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,11.18,33.54
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,12,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,4.14,49.68
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,12,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.35,208.20001
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,7,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,15.35,107.450005
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,7,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,8.0,56.0
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,8,2016-04-05,Tuesday,2,4,2016,No_Event,No_Event,No_Event,No_Event,1,1,1,17.75,142.0
